,State,IMU Score,County Name,Population Underserved
7844,TX,55.24,Ellis County,
7845,TX,55.24,Ellis County,
7846,TX,55.24,Ellis County,
7847,TX,55.24,Ellis County,
7848,TX,55.24,Ellis County,
7849,TX,55.24,Ellis County,
7850,TX,55.24,Ellis County,
7851,TX,55.24,Ellis County,
7852,TX,55.24,Ellis County,
7853,TX,55.24,Ellis County,
7854,TX,55.24,Ellis County,
7855,TX,52.88,Galveston County,
7856,TX,52.88,Galveston County,
7857,TX,52.88,Galveston County,
7858,TX,52.88,Galveston County,
7859,TX,52.88,Galveston County,
7860,TX,51.9,El Paso County,
7861,TX,51.9,El Paso County,
7862,TX,51.9,El Paso County,
7863,TX,51.9,El Paso County,
7864,TX,51.9,El Paso County,
7865,TX,51.9,El Paso County,
7866,TX,51.9,El Paso County,
7867,TX,51.9,El Paso County,
7868,TX,51.9,El Paso County,
7869,TX,51.9,El Paso County,
7870,TX,51.9,El Paso County,
7871,TX,51.9,El Paso County,
7872,TX,51.9,El Paso County,
7873,TX,51.9,El Paso County,
7874,TX,51.9,El Paso County,
7875,TX,51.9,El Paso County,
7876,TX,51.9,El Paso County,
7877,TX,51.9,El Paso County,
7878,TX,51.34,El Paso County,
7879,TX,51.34,El Paso County,
7880,TX,51.34,El Paso County,
7881,TX,51.34,El Paso County,
7882,TX,51.34,El Paso County,
7883,TX,52.88,El Paso County,
7884,TX,52.88,El Paso County,
7885,TX,52.88,El Paso County,
7886,TX,52.88,El Paso County,
7887,TX,52.88,El Paso County,
7888,TX,52.88,El Paso County,
7889,TX,52.88,El Paso County,
7890,TX,52.88,El Paso County,
7891,TX,52.88,El Paso County,
7892,TX,52.88,El Paso County,
7893,TX,52.88,El Paso County,
7894,TX,52.88,El Paso County,
7895,TX,52.88,El Paso County,
7896,TX,52.88,El Paso County,
7897,TX,57.05,Dallas County,
7898,TX,57.05,Dallas County,
7899,TX,56.91,Dallas County,
7900,TX,56.91,Dallas County,
7901,TX,56.91,Dallas County,
7902,TX,56.91,Dallas County,
7903,TX,56.91,Dallas County,
7904,TX,56.91,Dallas County,
7905,TX,56.91,Dallas County,
7906,TX,54.43,Brazos County,
7907,TX,54.43,Brazos County,
7908,TX,54.43,Brazos County,
7909,TX,54.43,Brazos County,
7910,TX,54.43,Brazos County,
7911,TX,50.4,Cameron County,
7912,TX,50.4,Cameron County,
7913,TX,50.4,Cameron County,
7914,TX,50.4,Cameron County,
7915,TX,50.4,Cameron County,
7916,TX,50.4,Cameron County,
7917,TX,50.4,Cameron County,
7918,TX,50.4,Cameron County,
7919,TX,50.4,Cameron County,
7920,TX,50.4,Cameron County,
7921,TX,50.4,Cameron County,
7922,TX,50.4,Cameron County,
7923,TX,50.4,Cameron County,
7924,TX,50.4,Cameron County,
7925,TX,50.4,Cameron County,
7926,TX,50.4,Cameron County,
7927,TX,50.4,Cameron County,
7928,TX,50.4,Cameron County,
7929,TX,50.4,Cameron County,
7930,TX,50.4,Cameron County,
7931,TX,50.4,Cameron County,
7932,TX,50.4,Cameron County,
7933,TX,50.4,Cameron County,
7934,TX,50,Cameron County,
7935,TX,50,Cameron County,
7936,TX,50,Cameron County,
7937,TX,50,Cameron County,
7938,TX,50,Cameron County,
7939,TX,50,Cameron County,
7940,TX,50,Cameron County,
7941,TX,50,Cameron County,
7942,TX,50,Cameron County,
7943,TX,50,Cameron County,
7944,TX,50,Cameron County,
7945,TX,50,Cameron County,
7946,TX,50,Cameron County,
7947,TX,50,Cameron County,
7948,TX,50,Cameron County,
7949,TX,50,Cameron County,
7950,TX,50,Cameron County,
7951,TX,50,Cameron County,
7952,TX,50,Cameron County,
7953,TX,50,Cameron County,
7954,TX,50,Cameron County,
7955,TX,50,Cameron County,
7956,TX,50,Cameron County,
7957,TX,50,Cameron County,
7958,TX,50,Cameron County,
7959,TX,50,Cameron County,
7960,TX,50,Cameron County,
7961,TX,57.87,Orange County,
7962,TX,57.87,Orange County,
7963,TX,57.87,Orange County,
7964,TX,47.1,Jefferson County,
7965,TX,47.1,Jefferson County,
7966,TX,47.1,Jefferson County,
7967,TX,47.1,Jefferson County,
7968,TX,47.1,Jefferson County,
7969,TX,47.1,Jefferson County,
7970,TX,47.1,Jefferson County,
7971,TX,47.1,Jefferson County,
7972,TX,47.1,Jefferson County,
7973,TX,47.1,Jefferson County,
7974,TX,56.8,Travis County,
7975,TX,56.8,Travis County,
7976,TX,56.8,Travis County,
7977,TX,56.8,Travis County,
7978,TX,56.8,Travis County,
7979,TX,56.8,Travis County,
7980,TX,56.8,Travis County,
7981,TX,56.8,Travis County,
7982,TX,56.8,Travis County,
7983,TX,56.8,Travis County,
7984,TX,60.3,Taylor County,
7985,TX,60.3,Taylor County,
7986,TX,53.71,Taylor County,
7987,TX,53.71,Taylor County,
7988,TX,53.71,Taylor County,
7989,TX,53.71,Taylor County,
7990,TX,53.71,Taylor County,
7991,TX,53.71,Taylor County,
7992,TX,54.23,Potter County,
7993,TX,54.23,Potter County,
7994,TX,57.15,Young County,
7995,TX,57.15,Young County,
7996,TX,55.7,Wise County,
7997,TX,55.7,Wise County,
7998,TX,55.7,Knox County,
7999,TX,51.55,Smith County,
8000,TX,51.55,Smith County,
8001,TX,60.6,Knox County,
8002,TX,60.6,Knox County,
8003,TX,56.15,Bowie County,
8004,TX,56.15,Bowie County,
8005,TX,48.4,Archer County,
8006,TX,48.4,Archer County,
8007,TX,52.15,Angelina County,
8008,TX,52.15,Angelina County,
8009,TX,53.67,Bexar County,
8010,TX,53.67,Bexar County,
8011,TX,53.67,Bexar County,
8012,TX,53.67,Bexar County,
8013,TX,53.67,Bexar County,
8014,TX,53.67,Bexar County,
8015,TX,53.67,Bexar County,
8016,TX,53.67,Bexar County,
8017,TX,53.67,Bexar County,
8018,TX,53.67,Bexar County,
8019,TX,53.67,Bexar County,
8020,TX,53.67,Bexar County,
8021,TX,56.44,Bexar County,
8022,TX,56.44,Bexar County,
8023,TX,56.44,Bexar County,
8024,TX,56.44,Bexar County,
8025,TX,56.44,Bexar County,
8026,TX,56.44,Bexar County,
8027,TX,58.67,Collin County,
8028,TX,58.67,Collin County,
8029,TX,58.67,Collin County,
8030,TX,58.67,Collin County,
8031,TX,58.67,Collin County,
8032,TX,58.67,Collin County,
8033,TX,58.67,Collin County,
8034,TX,58.67,Collin County,
8035,TX,58.67,Collin County,
8036,TX,58.67,Collin County,
8037,TX,58.67,Collin County,
8038,TX,49.3,Jefferson County,13217
8039,TX,49.3,Jefferson County,13217
8040,TX,49.3,Jefferson County,13217
8041,TX,49.3,Jefferson County,13217
8042,TX,49.3,Jefferson County,13217
8043,TX,49.3,Jefferson County,13217
8044,TX,56,Dallas County,
8045,TX,56,Dallas County,
8046,TX,56,Dallas County,
8047,TX,56,Dallas County,
8048,TX,56,Dallas County,
8049,TX,56,Dallas County,
8050,TX,49.5,Dallas County,
8051,TX,49.5,Dallas County,
8052,TX,49.5,Dallas County,
8053,TX,49.5,Dallas County,
8054,TX,49.5,Dallas County,
8055,TX,49.5,Dallas County,
8056,TX,59.6,Bexar County,
8057,TX,59.6,Bexar County,
8058,TX,59.6,Bexar County,
8059,TX,59.6,Bexar County,
8060,TX,59.6,Bexar County,
8061,TX,59.6,Bexar County,
8062,TX,59.6,Bexar County,
8063,TX,59.6,Bexar County,
8064,TX,59.6,Bexar County,
8065,TX,59.6,Bexar County,
8066,TX,59.6,Bexar County,
8067,TX,59.6,Bexar County,
8068,TX,59.6,Bexar County,
8069,TX,59.6,Bexar County,
8070,TX,59.6,Bexar County,
8071,TX,53.3,Bexar County,
8072,TX,53.3,Bexar County,
8073,TX,53.3,Bexar County,
8074,TX,53.3,Bexar County,
8075,TX,53.3,Bexar County,
8076,TX,53.3,Bexar County,
8077,TX,53.3,Bexar County,
8078,TX,53.3,Bexar County,
8079,TX,53.3,Bexar County,
8080,TX,53.3,Bexar County,
8081,TX,53.3,Bexar County,
8082,TX,53.3,Bexar County,
8083,TX,53.3,Bexar County,
8084,TX,53.3,Bexar County,
8085,TX,53.3,Bexar County,
8086,TX,53.3,Bexar County,
8087,TX,48.4,Harris County,
8088,TX,48.4,Harris County,
8089,TX,48.4,Harris County,
8090,TX,48.4,Harris County,
8091,TX,48.4,Harris County,
8092,TX,48.4,Harris County,
8093,TX,48.4,Harris County,
8094,TX,59.64,Denton County,
8095,TX,0,Denton County,
8096,TX,54.2,El Paso County,
8097,TX,54.2,El Paso County,
8098,TX,54.2,El Paso County,
8099,TX,54.2,El Paso County,
8100,TX,54.2,El Paso County,
8101,TX,54.2,El Paso County,
8102,TX,54.2,El Paso County,
8103,TX,54.2,El Paso County,
8104,TX,54.2,El Paso County,
8105,TX,54.2,El Paso County,
8106,TX,54.2,El Paso County,
8107,TX,54.2,El Paso County,
8108,TX,0,Gregg County,
8109,TX,0,Gregg County,
8110,TX,0,Gregg County,
8111,TX,0,Gregg County,
8112,TX,0,Gregg County,
8113,TX,0,Gregg County,
8114,TX,0,Gregg County,
8115,TX,58.8,Lubbock County,15379
8116,TX,58.8,Lubbock County,15379
8117,TX,58.8,Lubbock County,15379
8118,TX,58.8,Lubbock County,15379
8119,TX,58.8,Lubbock County,15379
8120,TX,58.8,Lubbock County,15379
8121,TX,58.8,Lubbock County,15379
8122,TX,58.8,Lubbock County,15379
8123,TX,58.8,Lubbock County,15379
8124,TX,58.8,Lubbock County,15379
8125,TX,58.8,Lubbock County,15379
8126,TX,58.8,Lubbock County,15379
8127,TX,58.8,Lubbock County,15379
8128,TX,58.8,Lubbock County,15379
8129,TX,58.8,Lubbock County,15379
8130,TX,58.8,Lubbock County,15379
8131,TX,0,Jasper County,
8132,TX,0,Harris County,
8133,TX,0,Harris County,
8134,TX,0,Harris County,
8135,TX,0,Harris County,
8136,TX,0,Harris County,
8137,TX,0,Harris County,
8138,TX,0,Harris County,
8139,TX,0,Harris County,
8140,TX,0,Harris County,
8141,TX,0,Harris County,
8142,TX,0,Harris County,
8143,TX,0,Harris County,
8144,TX,0,Harris County,
8145,TX,0,Harris County,
8146,TX,0,Harris County,
8147,TX,0,Harris County,
8148,TX,54.8,Bexar County,
8149,TX,54.8,Bexar County,
8150,TX,54.8,Bexar County,
8151,TX,54.8,Bexar County,
8152,TX,54.8,Bexar County,
8153,TX,54.8,Bexar County,
8154,TX,54.8,Bexar County,
8155,TX,54.8,Bexar County,
8156,TX,54.8,Bexar County,
8157,TX,54.8,Bexar County,
8158,TX,54.8,Bexar County,
8159,TX,54.8,Bexar County,
8160,TX,54.8,Bexar County,
8161,TX,53.4,Dallas County,
8162,TX,53.4,Dallas County,
8163,TX,53.4,Dallas County,
8164,TX,53.4,Dallas County,
8165,TX,53.4,Dallas County,
8166,TX,53.4,Dallas County,
8167,TX,50.4,Nueces County,
8168,TX,50.4,Nueces County,
8169,TX,57.1,Kaufman County,
8170,TX,36.2,Zavala County,
8171,TX,38.8,Zapata County,
8172,TX,55.6,Yoakum County,
8173,TX,58.8,Wood County,13053
8174,TX,57.1,Wilson County,
8175,TX,57.7,Williamson County,
8176,TX,50,Willacy County,
8177,TX,53.1,Wilbarger County,
8178,TX,60.9,Wharton County,
8179,TX,54.9,Washington County,
8180,TX,50.2,Ward County,
8181,TX,44.2,Waller County,
8182,TX,52.5,Walker County,
8183,TX,55.9,Van Zandt County,
8184,TX,45.6,Val Verde County,
8185,TX,61.7,Uvalde County,
8186,TX,45.5,Upshur County,
8187,TX,40.7,Tyler County,
8188,TX,48.9,Trinity County,
8189,TX,43.9,Throckmorton County,
8190,TX,45.5,Terry County,
8191,TX,51.3,Terrell County,
8192,TX,56.9,Swisher County,
8193,TX,50.5,Sutton County,
8194,TX,38.3,Stonewall County,
8195,TX,48.9,Sterling County,
8196,TX,47.6,Stephens County,
8197,TX,61.5,Smith County,
8198,TX,61.5,Smith County,
8199,TX,51.5,Shelby County,
8200,TX,58.9,Shackelford County,
8201,TX,61.1,Schleicher County,
8202,TX,33.7,San Saba County,
8203,TX,43.4,San Jacinto County,
8204,TX,50.2,San Augustine County,
8205,TX,47.9,Sabine County,
8206,TX,49.6,Rusk County,
8207,TX,42.8,Robertson County,
8208,TX,58.6,Refugio County,
8209,TX,56.5,Reeves County,
8210,TX,54,Red River County,
8211,TX,46.5,Real County,
8212,TX,43.8,Rains County,
8213,TX,47.9,Polk County,
8214,TX,60.8,Pecos County,
8215,TX,58.1,Parmer County,
8216,TX,58.7,Panola County,
8217,TX,0,Orange County,
8218,TX,0,Orange County,
8219,TX,0,Orange County,
8220,TX,0,Orange County,
8221,TX,0,Orange County,
8222,TX,0,Orange County,
8223,TX,0,Orange County,
8224,TX,0,Orange County,
8225,TX,0,Orange County,
8226,TX,0,Orange County,
8227,TX,60,Ochiltree County,
8228,TX,50.5,Nolan County,
8229,TX,51.5,Newton County,
8230,TX,60.5,Childress County,
8231,TX,0,Nacogdoches County,
8232,TX,54.4,Motley County,
8233,TX,56.5,Morris County,8993
8234,TX,61,Montague County,
8235,TX,52.3,Mitchell County,
8236,TX,40.2,Mills County,
8237,TX,40.9,Milam County,
8238,TX,19.2,Menard County,
8239,TX,52.5,Medina County,
8240,TX,44.4,Maverick County,
8241,TX,54.9,Matagorda County,
8242,TX,49.4,Mason County,
8243,TX,48.3,Marion County,
8244,TX,51,Madison County,
8245,TX,28.8,McMullen County,
8246,TX,58.3,McCulloch County,
8247,TX,35.3,Lynn County,
8248,TX,58.8,Llano County,
8249,TX,51.5,Live Oak County,
8250,TX,32.3,Limestone County,
8251,TX,52.5,Liberty County,
8252,TX,36.7,Leon County,
8253,TX,33.5,Lee County,
8254,TX,40.1,Lavaca County,
8255,TX,52.7,La Salle County,
8256,TX,60.1,Lampasas County,
8257,TX,51.8,Lamb County,
8258,TX,60.9,Lamar County,
8259,TX,57.5,Kleberg County,
8260,TX,19.4,Kinney County,
8261,TX,61.4,Kimble County,
8262,TX,52.5,Kent County,
8263,TX,38.6,Kenedy County,
8264,TX,49.6,Jones County,
8265,TX,58.8,Jim Wells County,
8266,TX,49.8,Jim Hogg County,
8267,TX,45.9,Jefferson County,
8268,TX,45.9,Jefferson County,
8269,TX,45.9,Jefferson County,
8270,TX,45.9,Jefferson County,
8271,TX,45.9,Jefferson County,
8272,TX,45.9,Jefferson County,
8273,TX,25.7,Jeff Davis County,
8274,TX,52.1,Jackson County,
8275,TX,60.3,Jack County,
8276,TX,24.5,Irion County,
8277,TX,57.9,Hutchinson County,
8278,TX,61.1,Hunt County,18511
8279,TX,61.1,Hunt County,18511
8280,TX,61.1,Hunt County,18511
8281,TX,61.1,Hunt County,18511
8282,TX,61.1,Hunt County,18511
8283,TX,37.4,Hudspeth County,
8284,TX,62,Howard County,
8285,TX,58.5,Hopkins County,
8286,TX,48.6,Hockley County,
8287,TX,54.4,Hidalgo County,
8288,TX,51.9,Hays County,
8289,TX,39.2,Haskell County,
8290,TX,60.3,Hartley County,
8291,TX,53.2,Harrison County,
8292,TX,60.5,Hardin County,
8293,TX,43.4,Hardeman County,
8294,TX,52.3,Hall County,
8295,TX,55.8,Hale County,
8296,TX,35.2,Grimes County,
8297,TX,37.7,Gonzales County,
8298,TX,49.3,Goliad County,
8299,TX,57.9,Glasscock County,
8300,TX,43.7,Gaines County,
8301,TX,37.8,Frio County,
8302,TX,43.7,Freestone County,
8303,TX,47.7,Foard County,
8304,TX,41.8,Floyd County,
8305,TX,40.8,Fisher County,
8306,TX,35.9,Fayette County,
8307,TX,53,Fannin County,
8308,TX,30.9,Falls County,
8309,TX,54.4,Erath County,
8310,TX,49.9,Edwards County,
8311,TX,58.5,Duval County,
8312,TX,48.5,Donley County,
8313,TX,42,Dimmit County,
8314,TX,40.6,Dickens County,
8315,TX,40.8,DeWitt County,
8316,TX,44.3,Delta County,
8317,TX,58.4,Deaf Smith County,
8318,TX,50,Dawson County,
8319,TX,53.7,Culberson County,
8320,TX,39.3,Crosby County,
8321,TX,60,Crockett County,
8322,TX,59.8,Crane County,
8323,TX,34.2,Cottle County,
8324,TX,53.2,Coryell County,
8325,TX,52.8,Cooke County,
8326,TX,51.2,Comanche County,
8327,MN,57.4,Pope County,
8328,TX,32.7,Collingsworth County,
8329,TX,47,Coleman County,
8330,TX,60.4,Coke County,
8331,TX,41.4,Cochran County,
8332,TX,57.1,Chambers County,
8333,TX,36.7,Castro County,
8334,TX,58.8,Cass County,
8335,TX,61,Carson County,
8336,TX,32.6,Camp County,
8337,TX,61.9,Callahan County,
8338,TX,60.3,Calhoun County,
8339,TX,30.6,Caldwell County,
8340,TX,60.9,Burnet County,
8341,TX,45.6,Burleson County,
8342,TX,51.1,Brown County,
8343,TX,48.7,Brooks County,
8344,TX,37.4,Briscoe County,
8345,TX,53.2,Brewster County,
8346,TX,52.1,Bowie County,
8347,TX,52.1,Bowie County,
8348,TX,30.2,Bosque County,
8349,TX,60.6,Blanco County,
8350,TX,60,Bee County,
8351,TX,61.4,Baylor County,
8352,TX,42.6,Bastrop County,
8353,TX,41.7,Bandera County,
8354,TX,58.1,Austin County,
8355,TX,43.1,Atascosa County,
8356,TX,52.9,Armstrong County,
8357,TX,42.4,Anderson County,
8358,TN,60.3,Dyer County,
8359,TN,56,Dyer County,
8360,TN,56,Dyer County,
8361,TN,54.9,Blount County,
8362,TN,54.9,Blount County,
8363,TN,54.9,Blount County,
8364,TN,54.9,Blount County,
8365,TN,42.2,Washington County,
8366,TN,42.2,Washington County,
8367,TN,42.2,Washington County,
8368,TN,60.8,Smith County,
8369,TN,0,Dickson County,
8370,TN,57.63,Knox County,
8371,TN,57.63,Knox County,
8372,TN,57.63,Knox County,
8373,TN,57.63,Knox County,
8374,TN,57.63,Knox County,
8375,TN,57.63,Knox County,
8376,TN,57.63,Knox County,
8377,TN,57.63,Knox County,
8378,TN,57.63,Knox County,
8379,TN,57.63,Knox County,
8380,TN,58.84,Blount County,
8381,TN,58.84,Blount County,
8382,TN,58.84,Blount County,
8383,TN,58.84,Blount County,
8384,TN,58.84,Blount County,
8385,TN,58.84,Blount County,
8386,TN,42.2,Williamson County,
8387,TN,42.2,Williamson County,
8388,TN,45.6,Sevier County,
8389,TN,45.6,Sevier County,
8390,TN,45.6,Sevier County,
8391,TN,45.6,Sevier County,
8392,TN,45.6,Sevier County,
8393,TN,45.6,Sevier County,
8394,TN,56.9,Rutherford County,
8395,TN,54.53,Maury County,
8396,TN,54.53,Humphreys County,
8397,TN,54.53,Maury County,
8398,TN,54.53,Maury County,
8399,TN,60.07,Henry County,
8400,TN,60.07,Henry County,
8401,TN,56.6,Greene County,
8402,TN,56.6,Greene County,
8403,TN,56.53,Greene County,
8404,TN,56.53,Greene County,
8405,TN,56.53,Greene County,
8406,TN,42.3,Coffee County,
8407,TN,42.3,Coffee County,
8408,TN,42.3,Coffee County,
8409,TN,42.3,Coffee County,
8410,TN,42.3,Coffee County,
8411,TN,42.3,Coffee County,
8412,TN,42.3,Coffee County,
8413,TN,42.3,Coffee County,
8414,TN,42.3,Coffee County,
8415,TN,42.3,Coffee County,
8416,TN,42.3,Coffee County,
8417,TN,42.3,Coffee County,
8418,TN,43.2,Bradley County,
8419,TN,43.2,Bradley County,
8420,TN,43.2,Bradley County,
8421,TN,43.2,Bradley County,
8422,TN,59,Putnam County,
8423,TN,59,Putnam County,
8424,TN,53.05,Sumner County,
8425,TN,53.05,Sumner County,
8426,TN,53.05,Sumner County,
8427,TN,53.05,Sumner County,
8428,TN,53.05,Sumner County,
8429,TN,53.05,Sumner County,
8430,TN,53.05,Sumner County,
8431,TN,53.05,Sumner County,
8432,TN,53.05,Sumner County,
8433,TN,53.05,Sumner County,
8434,TN,53.05,Sumner County,
8435,TN,53.05,Sumner County,
8436,TN,51,Shelby County,
8437,TN,51,Shelby County,
8438,TN,51,Shelby County,
8439,TN,51,Shelby County,
8440,TN,51,Shelby County,
8441,TN,51,Shelby County,
8442,TN,51,Shelby County,
8443,TN,51,Shelby County,
8444,TN,51,Shelby County,
8445,TN,51,Shelby County,
8446,TN,51,Shelby County,
8447,TN,51,Shelby County,
8448,TN,51,Shelby County,
8449,TN,51,Shelby County,
8450,TN,51,Shelby County,
8451,TN,56.5,Shelby County,
8452,TN,56.5,Shelby County,
8453,TN,56.5,Shelby County,
8454,TN,56.5,Shelby County,
8455,TN,57.06,Davidson County,
8456,TN,57.06,Davidson County,
8457,TN,57.06,Davidson County,
8458,TN,57.06,Davidson County,
8459,TN,57.06,Davidson County,
8460,TN,57.06,Davidson County,
8461,TN,57.06,Davidson County,
8462,TN,57.06,Davidson County,
8463,TN,57.06,Davidson County,
8464,TN,57.06,Davidson County,
8465,TN,53.6,Knox County,
8466,TN,53.6,Knox County,
8467,TN,53.6,Knox County,
8468,TN,53.6,Knox County,
8469,TN,53.6,Knox County,
8470,TN,53.6,Knox County,
8471,TN,53.6,Knox County,
8472,TN,53.6,Knox County,
8473,TN,53.6,Knox County,
8474,TN,53.6,Knox County,
8475,TN,53.6,Knox County,
8476,TN,59.9,Jefferson County,
8477,TN,59.9,Jefferson County,
8478,TN,59.9,Jefferson County,
8479,TN,59.9,Jefferson County,
8480,TN,59.9,Jefferson County,
8481,TN,56.43,Hamilton County,
8482,TN,56.43,Hamilton County,
8483,TN,56.43,Hamilton County,
8484,TN,56.43,Hamilton County,
8485,TN,56.43,Hamilton County,
8486,TN,56.43,Hamilton County,
8487,TN,56.43,Hamilton County,
8488,TN,56.43,Hamilton County,
8489,TN,56.43,Hamilton County,
8490,TN,56.43,Hamilton County,
8491,TN,56.43,Hamilton County,
8492,TN,56.43,Hamilton County,
8493,TN,56.43,Hamilton County,
8494,TN,56.43,Hamilton County,
8495,TN,56.43,Hamilton County,
8496,TN,48.27,Davidson County,
8497,TN,48.27,Davidson County,
8498,TN,48.27,Davidson County,
8499,TN,48.27,Davidson County,
8500,TN,48.27,Davidson County,
8501,TN,48.27,Davidson County,
8502,TN,48.27,Davidson County,
8503,TN,48.27,Davidson County,
8504,TN,61,Davidson County,31723
8505,TN,61,Davidson County,31723
8506,TN,61,Davidson County,31723
8507,TN,61,Davidson County,31723
8508,TN,61,Davidson County,31723
8509,TN,60.5,Anderson County,
8510,TN,60.5,Anderson County,
8511,TN,60.5,Anderson County,
8512,TN,60.5,Anderson County,
8513,TN,60.5,Anderson County,
8514,TN,54.4,Wilson County,
8515,TN,52.5,White County,
8516,TN,58,Weakley County,
8517,TN,61,Unicoi County,6367
8518,TN,53.3,Trousdale County,
8519,TN,44.9,Tipton County,
8520,TN,41.5,Scott County,
8521,TN,60.9,Robertson County,
8522,TN,54.6,Pickett County,
8523,TN,45.7,Overton County,
8524,TN,57.4,Obion County,
8525,TN,57.8,Moore County,6129
8526,TN,57,Montgomery County,
8527,TN,53.3,Marion County,
8528,TN,43.5,Madison County,
8529,TN,43.5,Madison County,
8530,TN,43.5,Madison County,
8531,TN,43.5,Madison County,
8532,TN,43.5,Madison County,
8533,TN,42.2,Macon County,
8534,TN,57,McMinn County,
8535,TN,53.4,Lincoln County,
8536,TN,60.9,Lawrence County,
8537,TN,58.8,Houston County,
8538,TN,59.9,Giles County,17605
8539,TN,44.7,Franklin County,
8540,TN,57.5,Fentress County,6150
8541,TN,32.8,Fayette County,
8542,TN,60.1,DeKalb County,
8543,TN,59.6,Clay County,1148
8544,TN,60.7,Cheatham County,
8545,TN,60.8,Carroll County,
8546,TN,41.4,Campbell County,
8547,TN,58.4,Bledsoe County,5967
8548,TN,59.8,Bedford County,
8549,SD,0,Meade County,
8550,SD,52.6,Lincoln County,
8551,SD,59,Lincoln County,
8552,SD,58,Brookings County,
8553,SD,44.5,Brookings County,
8554,SD,49.1,Minnehaha County,
8555,SD,58.7,Haakon County,
8556,SD,0,Fall River County,
8557,SD,0,Brule County,
8558,SD,58.8,Brown County,
8559,SD,34.4,Jackson County,
8560,SD,34.4,Jackson County,
8561,SD,53.9,Turner County,
8562,SD,53.9,Turner County,
8563,SD,55.15,Turner County,
8564,SD,55.15,Turner County,
8565,SD,48.8,Meade County,
8566,SD,48.8,Meade County,
8567,SD,61.35,Grant County,
8568,SD,61.35,Grant County,
8569,SD,59.6,Pennington County,
8570,SD,59.6,Pennington County,
8571,SD,59.6,Pennington County,
8572,SD,59.6,Pennington County,
8573,SD,59.6,Pennington County,
8574,SD,57.8,Union County,
8575,SD,61.3,Tripp County,
8576,SD,23.9,Todd County,
8577,SD,56.5,Sully County,
8578,SD,60.3,Stanley County,
8579,SD,28,Not Determined,
8580,SD,44.4,Sanborn County,
8581,SD,45.2,Roberts County,
8582,SD,52.6,Moody County,
8583,SD,45.4,Miner County,
8584,SD,26.8,Mellette County,
8585,SD,56.9,Marshall County,
8586,SD,34.3,McPherson County,
8587,SD,41.5,McCook County,
8588,SD,61,Lyman County,
8589,SD,49.7,Kingsbury County,
8590,SD,45.4,Jones County,
8591,SD,47.4,Pennington County,
8592,SD,49.3,Hyde County,
8593,SD,60.5,Hutchinson County,
8594,SD,56.7,Harding County,
8595,SD,56.9,Hanson County,
8596,SD,60.6,Hand County,
8597,SD,59.1,Hamlin County,
8598,SD,61.3,Gregory County,
8599,SD,46.3,Grant County,
8600,SD,58.1,Faulk County,
8601,SD,48.7,Fall River County,
8602,SD,50.3,Edmunds County,
8603,SD,40.3,Douglas County,
8604,SD,44,Dewey County,
8605,SD,59.5,Deuel County,
8606,SD,49.4,Day County,
8607,SD,45,Custer County,
8608,SD,29.9,Corson County,
8609,SD,48.8,Clay County,
8610,SC,57.8,Lexington County,
8611,SC,57.8,Lexington County,
8612,SC,47.2,Richland County,
8613,SC,55.2,Oconee County,
8614,SC,0,Newberry County,
8615,SC,0,Kershaw County,
8616,SC,0,Kershaw County,
8617,SC,0,Newberry County,
8618,SC,48.7,Greenwood County,
8619,SC,54.63,Aiken County,
8620,SC,54.63,Aiken County,
8621,SC,54.63,Aiken County,
8622,SC,54.63,Aiken County,
8623,SC,54.63,Aiken County,
8624,SC,54.63,Aiken County,
8625,SC,54.63,Aiken County,
8626,SC,54.63,Aiken County,
8627,SC,54.63,Aiken County,
8628,SC,54.63,Aiken County,
8629,SC,54.63,Aiken County,
8630,SC,54.63,Aiken County,
8631,SC,54.63,Aiken County,
8632,SC,54.63,Aiken County,
8633,SC,54.63,Aiken County,
8634,SC,54.63,Aiken County,
8635,SC,54.63,Aiken County,
8636,SC,54.63,Aiken County,
8637,SC,60.3,Spartanburg County,
8638,SC,60.3,Spartanburg County,
8639,SC,60.3,Spartanburg County,
8640,SC,60.3,Spartanburg County,
8641,SC,60.3,Spartanburg County,
8642,SC,61,Spartanburg County,
8643,SC,61,Spartanburg County,
8644,SC,61,Spartanburg County,
8645,SC,61,Spartanburg County,
8646,SC,61,Spartanburg County,
8647,SC,61,Spartanburg County,
8648,SC,61,Spartanburg County,
8649,SC,61,Spartanburg County,
8650,SC,58.1,Greenville County,
8651,SC,58.1,Greenville County,
8652,SC,58.1,Greenville County,
8653,SC,58.1,Greenville County,
8654,SC,58.1,Greenville County,
8655,SC,58.1,Greenville County,
8656,SC,60.7,Pickens County,
8657,SC,60.7,Pickens County,
8658,SC,60.7,Pickens County,
8659,SC,60.7,Pickens County,
8660,SC,60.7,Pickens County,
8661,SC,60.7,Pickens County,
8662,SC,61.6,Pickens County,
8663,SC,61.6,Pickens County,
8664,SC,61.6,Pickens County,
8665,SC,61.6,Pickens County,
8666,SC,61.6,Pickens County,
8667,SC,58.22,Lexington County,
8668,SC,58.22,Lexington County,
8669,SC,58.22,Lexington County,
8670,SC,58.22,Lexington County,
8671,SC,58.22,Lexington County,
8672,SC,58.22,Lexington County,
8673,SC,58.22,Lexington County,
8674,SC,58.22,Lexington County,
8675,SC,58.22,Lexington County,
8676,SC,58.22,Lexington County,
8677,SC,58.22,Lexington County,
8678,SC,58.22,Lexington County,
8679,SC,58.22,Lexington County,
