County Name,State,IMU Score,Zipcode,Population Underserved,Lat,Lng
Wayne County,IL,56.17,17191,,31.642503,-88.678214
Wayne County,IL,56.17,17191,,37.111074,-90.453931
Wayne County,IL,56.17,17191,,42.210746,-97.126243
Wayne County,IL,56.17,17191,,43.458758,-77.063164
Wayne County,IL,56.17,17191,,35.35419,-78.00867
Wayne County,IL,56.17,17191,,40.829661,-81.887194
Wayne County,IL,56.17,17191,,41.647007,-75.293193
Wayne County,IL,56.17,17191,,35.242847,-87.819843
Wayne County,IL,56.17,17191,,38.25984,-110.990877
Wayne County,IL,56.17,17191,,38.143642,-82.422666
Wayne County,IL,57.3,17191,,31.547845,-81.912376
Wayne County,IL,57.3,17191,,38.431857,-88.43243
Wayne County,IL,57.3,17191,,39.863091,-85.006735
Wayne County,IL,57.3,17191,,40.739983,-93.332613
Wayne County,IL,57.3,17191,,36.802011,-84.83044
Wayne County,IL,57.3,17191,,42.284664,-83.261953
Wayne County,IL,57.3,17191,,31.642503,-88.678214
Wayne County,IL,57.3,17191,,37.111074,-90.453931
Wayne County,IL,57.3,17191,,42.210746,-97.126243
Wayne County,IL,57.3,17191,,43.458758,-77.063164
Wayne County,IL,57.3,17191,,35.35419,-78.00867
Wayne County,IL,57.3,17191,,40.829661,-81.887194
Wayne County,IL,57.3,17191,,41.647007,-75.293193
Wayne County,IL,57.3,17191,,35.242847,-87.819843
Wayne County,IL,57.3,17191,,38.25984,-110.990877
Wayne County,IL,57.3,17191,,38.143642,-82.422666
Wayne County,IL,57.3,17191,,31.547845,-81.912376
Wayne County,IL,57.3,17191,,38.431857,-88.43243
Wayne County,IL,57.3,17191,,39.863091,-85.006735
Wayne County,IL,57.3,17191,,40.739983,-93.332613
Wayne County,IL,57.3,17191,,36.802011,-84.83044
Wayne County,IL,57.3,17191,,42.284664,-83.261953
Wayne County,IL,57.3,17191,,31.642503,-88.678214
Wayne County,IL,57.3,17191,,37.111074,-90.453931
Wayne County,IL,57.3,17191,,42.210746,-97.126243
Wayne County,IL,57.3,17191,,43.458758,-77.063164
Wayne County,IL,57.3,17191,,35.35419,-78.00867
Wayne County,IL,57.3,17191,,40.829661,-81.887194
Wayne County,IL,57.3,17191,,41.647007,-75.293193
Wayne County,IL,57.3,17191,,35.242847,-87.819843
Wayne County,IL,57.3,17191,,38.25984,-110.990877
Wayne County,IL,57.3,17191,,38.143642,-82.422666
Wayne County,IL,57.3,17191,,31.547845,-81.912376
Wayne County,IL,57.3,17191,,38.431857,-88.43243
Wayne County,IL,57.3,17191,,39.863091,-85.006735
Wayne County,IL,57.3,17191,,40.739983,-93.332613
Wayne County,IL,57.3,17191,,36.802011,-84.83044
Wayne County,IL,57.3,17191,,42.284664,-83.261953
Wayne County,IL,57.3,17191,,31.642503,-88.678214
Wayne County,IL,57.3,17191,,37.111074,-90.453931
Wayne County,IL,57.3,17191,,42.210746,-97.126243
Wayne County,IL,57.3,17191,,43.458758,-77.063164
Wayne County,IL,57.3,17191,,35.35419,-78.00867
Wayne County,IL,57.3,17191,,40.829661,-81.887194
Wayne County,IL,57.3,17191,,41.647007,-75.293193
Wayne County,IL,57.3,17191,,35.242847,-87.819843
Wayne County,IL,57.3,17191,,38.25984,-110.990877
Wayne County,IL,57.3,17191,,38.143642,-82.422666
Wayne County,IL,57.3,17191,,31.547845,-81.912376
Wayne County,IL,57.3,17191,,38.431857,-88.43243
Wayne County,IL,57.3,17191,,39.863091,-85.006735
Wayne County,IL,57.3,17191,,40.739983,-93.332613
Wayne County,IL,57.3,17191,,36.802011,-84.83044
Wayne County,IL,57.3,17191,,42.284664,-83.261953
Wayne County,IL,57.3,17191,,31.642503,-88.678214
Wayne County,IL,57.3,17191,,37.111074,-90.453931
Wayne County,IL,57.3,17191,,42.210746,-97.126243
Wayne County,IL,57.3,17191,,43.458758,-77.063164
Wayne County,IL,57.3,17191,,35.35419,-78.00867
Wayne County,IL,57.3,17191,,40.829661,-81.887194
Wayne County,IL,57.3,17191,,41.647007,-75.293193
Wayne County,IL,57.3,17191,,35.242847,-87.819843
Wayne County,IL,57.3,17191,,38.25984,-110.990877
Wayne County,IL,57.3,17191,,38.143642,-82.422666
Wayne County,GA,52.9,13305,,31.547845,-81.912376
Wayne County,GA,52.9,13305,,38.431857,-88.43243
Wayne County,GA,52.9,13305,,39.863091,-85.006735
Wayne County,GA,52.9,13305,,40.739983,-93.332613
Wayne County,GA,52.9,13305,,36.802011,-84.83044
Wayne County,GA,52.9,13305,,42.284664,-83.261953
Wayne County,GA,52.9,13305,,31.642503,-88.678214
Wayne County,GA,52.9,13305,,37.111074,-90.453931
Wayne County,GA,52.9,13305,,42.210746,-97.126243
Wayne County,GA,52.9,13305,,43.458758,-77.063164
Wayne County,GA,52.9,13305,,35.35419,-78.00867
Wayne County,GA,52.9,13305,,40.829661,-81.887194
Wayne County,GA,52.9,13305,,41.647007,-75.293193
Wayne County,GA,52.9,13305,,35.242847,-87.819843
Wayne County,GA,52.9,13305,,38.25984,-110.990877
Wayne County,GA,52.9,13305,,38.143642,-82.422666
Monroe County,TN,60.7,47123,44680,31.580332,-87.383266
Monroe County,TN,60.7,47123,44680,34.679512,-91.20331
Monroe County,TN,60.7,47123,44680,24.768883,-80.95327
Monroe County,TN,60.7,47123,44680,33.017435,-83.922938
Monroe County,TN,60.7,47123,44680,38.277983,-90.179078
Monroe County,TN,60.7,47123,44680,39.160729,-86.52331
Monroe County,TN,60.7,47123,44680,41.028847,-92.869642
Monroe County,TN,60.7,47123,44680,36.714077,-85.713508
Monroe County,TN,60.7,47123,44680,41.916097,-83.487106
Monroe County,TN,60.7,47123,44680,33.89003,-88.485038
Monroe County,TN,60.7,47123,44680,39.49827,-92.006458
Monroe County,TN,60.7,47123,44680,43.464484,-77.664658
Monroe County,TN,60.7,47123,44680,39.726253,-81.090983
Monroe County,TN,60.7,47123,44680,41.05624,-75.329065
Monroe County,TN,60.7,47123,44680,35.447818,-84.249705
Monroe County,TN,60.7,47123,44680,37.554062,-80.550329
Monroe County,TN,60.7,47123,44680,43.945175,-90.619969
Monroe County,KY,62,21171,10678,31.580332,-87.383266
Monroe County,KY,62,21171,10678,34.679512,-91.20331
Monroe County,KY,62,21171,10678,24.768883,-80.95327
Monroe County,KY,62,21171,10678,33.017435,-83.922938
Monroe County,KY,62,21171,10678,38.277983,-90.179078
Monroe County,KY,62,21171,10678,39.160729,-86.52331
Monroe County,KY,62,21171,10678,41.028847,-92.869642
Monroe County,KY,62,21171,10678,36.714077,-85.713508
Monroe County,KY,62,21171,10678,41.916097,-83.487106
Monroe County,KY,62,21171,10678,33.89003,-88.485038
Monroe County,KY,62,21171,10678,39.49827,-92.006458
Monroe County,KY,62,21171,10678,43.464484,-77.664658
Monroe County,KY,62,21171,10678,39.726253,-81.090983
Monroe County,KY,62,21171,10678,41.05624,-75.329065
Monroe County,KY,62,21171,10678,35.447818,-84.249705
Monroe County,KY,62,21171,10678,37.554062,-80.550329
Monroe County,KY,62,21171,10678,43.945175,-90.619969
Monroe County,AL,61.3,1099,5437,31.580332,-87.383266
Monroe County,AL,61.3,1099,5437,34.679512,-91.20331
Monroe County,AL,61.3,1099,5437,24.768883,-80.95327
Monroe County,AL,61.3,1099,5437,33.017435,-83.922938
Monroe County,AL,61.3,1099,5437,38.277983,-90.179078
Monroe County,AL,61.3,1099,5437,39.160729,-86.52331
Monroe County,AL,61.3,1099,5437,41.028847,-92.869642
Monroe County,AL,61.3,1099,5437,36.714077,-85.713508
Monroe County,AL,61.3,1099,5437,41.916097,-83.487106
Monroe County,AL,61.3,1099,5437,33.89003,-88.485038
Monroe County,AL,61.3,1099,5437,39.49827,-92.006458
Monroe County,AL,61.3,1099,5437,43.464484,-77.664658
Monroe County,AL,61.3,1099,5437,39.726253,-81.090983
Monroe County,AL,61.3,1099,5437,41.05624,-75.329065
Monroe County,AL,61.3,1099,5437,35.447818,-84.249705
Monroe County,AL,61.3,1099,5437,37.554062,-80.550329
Monroe County,AL,61.3,1099,5437,43.945175,-90.619969
Monroe County,KY,57.1,21171,2755,31.580332,-87.383266
Monroe County,KY,57.1,21171,2755,34.679512,-91.20331
Monroe County,KY,57.1,21171,2755,24.768883,-80.95327
Monroe County,KY,57.1,21171,2755,33.017435,-83.922938
Monroe County,KY,57.1,21171,2755,38.277983,-90.179078
Monroe County,KY,57.1,21171,2755,39.160729,-86.52331
Monroe County,KY,57.1,21171,2755,41.028847,-92.869642
Monroe County,KY,57.1,21171,2755,36.714077,-85.713508
Monroe County,KY,57.1,21171,2755,41.916097,-83.487106
Monroe County,KY,57.1,21171,2755,33.89003,-88.485038
Monroe County,KY,57.1,21171,2755,39.49827,-92.006458
Monroe County,KY,57.1,21171,2755,43.464484,-77.664658
Monroe County,KY,57.1,21171,2755,39.726253,-81.090983
Monroe County,KY,57.1,21171,2755,41.05624,-75.329065
Monroe County,KY,57.1,21171,2755,35.447818,-84.249705
Monroe County,KY,57.1,21171,2755,37.554062,-80.550329
Monroe County,KY,57.1,21171,2755,43.945175,-90.619969
Monroe County,IN,64.6,18105,20341,31.580332,-87.383266
Monroe County,IN,64.6,18105,20341,34.679512,-91.20331
Monroe County,IN,64.6,18105,20341,24.768883,-80.95327
Monroe County,IN,64.6,18105,20341,33.017435,-83.922938
Monroe County,IN,64.6,18105,20341,38.277983,-90.179078
Monroe County,IN,64.6,18105,20341,39.160729,-86.52331
Monroe County,IN,64.6,18105,20341,41.028847,-92.869642
Monroe County,IN,64.6,18105,20341,36.714077,-85.713508
Monroe County,IN,64.6,18105,20341,41.916097,-83.487106
Monroe County,IN,64.6,18105,20341,33.89003,-88.485038
Monroe County,IN,64.6,18105,20341,39.49827,-92.006458
Monroe County,IN,64.6,18105,20341,43.464484,-77.664658
Monroe County,IN,64.6,18105,20341,39.726253,-81.090983
Monroe County,IN,64.6,18105,20341,41.05624,-75.329065
Monroe County,IN,64.6,18105,20341,35.447818,-84.249705
Monroe County,IN,64.6,18105,20341,37.554062,-80.550329
Monroe County,IN,64.6,18105,20341,43.945175,-90.619969
Monroe County,PA,59.8,42089,,31.580332,-87.383266
Monroe County,PA,59.8,42089,,34.679512,-91.20331
Monroe County,PA,59.8,42089,,24.768883,-80.95327
Monroe County,PA,59.8,42089,,33.017435,-83.922938
Monroe County,PA,59.8,42089,,38.277983,-90.179078
Monroe County,PA,59.8,42089,,39.160729,-86.52331
Monroe County,PA,59.8,42089,,41.028847,-92.869642
Monroe County,PA,59.8,42089,,36.714077,-85.713508
Monroe County,PA,59.8,42089,,41.916097,-83.487106
Monroe County,PA,59.8,42089,,33.89003,-88.485038
Monroe County,PA,59.8,42089,,39.49827,-92.006458
Monroe County,PA,59.8,42089,,43.464484,-77.664658
Monroe County,PA,59.8,42089,,39.726253,-81.090983
Monroe County,PA,59.8,42089,,41.05624,-75.329065
Monroe County,PA,59.8,42089,,35.447818,-84.249705
Monroe County,PA,59.8,42089,,37.554062,-80.550329
Monroe County,PA,59.8,42089,,43.945175,-90.619969
Monroe County,WI,61.1,55081,,31.580332,-87.383266
Monroe County,WI,61.1,55081,,34.679512,-91.20331
Monroe County,WI,61.1,55081,,24.768883,-80.95327
Monroe County,WI,61.1,55081,,33.017435,-83.922938
Monroe County,WI,61.1,55081,,38.277983,-90.179078
Monroe County,WI,61.1,55081,,39.160729,-86.52331
Monroe County,WI,61.1,55081,,41.028847,-92.869642
Monroe County,WI,61.1,55081,,36.714077,-85.713508
Monroe County,WI,61.1,55081,,41.916097,-83.487106
Monroe County,WI,61.1,55081,,33.89003,-88.485038
Monroe County,WI,61.1,55081,,39.49827,-92.006458
Monroe County,WI,61.1,55081,,43.464484,-77.664658
Monroe County,WI,61.1,55081,,39.726253,-81.090983
Monroe County,WI,61.1,55081,,41.05624,-75.329065
Monroe County,WI,61.1,55081,,35.447818,-84.249705
Monroe County,WI,61.1,55081,,37.554062,-80.550329
Monroe County,WI,61.1,55081,,43.945175,-90.619969
Monroe County,WV,60.3,54063,7312,31.580332,-87.383266
Monroe County,WV,60.3,54063,7312,34.679512,-91.20331
Monroe County,WV,60.3,54063,7312,24.768883,-80.95327
Monroe County,WV,60.3,54063,7312,33.017435,-83.922938
Monroe County,WV,60.3,54063,7312,38.277983,-90.179078
Monroe County,WV,60.3,54063,7312,39.160729,-86.52331
Monroe County,WV,60.3,54063,7312,41.028847,-92.869642
Monroe County,WV,60.3,54063,7312,36.714077,-85.713508
Monroe County,WV,60.3,54063,7312,41.916097,-83.487106
Monroe County,WV,60.3,54063,7312,33.89003,-88.485038
Monroe County,WV,60.3,54063,7312,39.49827,-92.006458
Monroe County,WV,60.3,54063,7312,43.464484,-77.664658
Monroe County,WV,60.3,54063,7312,39.726253,-81.090983
Monroe County,WV,60.3,54063,7312,41.05624,-75.329065
Monroe County,WV,60.3,54063,7312,35.447818,-84.249705
Monroe County,WV,60.3,54063,7312,37.554062,-80.550329
Monroe County,WV,60.3,54063,7312,43.945175,-90.619969
Monroe County,OH,61.1,39111,,31.580332,-87.383266
Monroe County,OH,61.1,39111,,34.679512,-91.20331
Monroe County,OH,61.1,39111,,24.768883,-80.95327
Monroe County,OH,61.1,39111,,33.017435,-83.922938
Monroe County,OH,61.1,39111,,38.277983,-90.179078
Monroe County,OH,61.1,39111,,39.160729,-86.52331
Monroe County,OH,61.1,39111,,41.028847,-92.869642
Monroe County,OH,61.1,39111,,36.714077,-85.713508
Monroe County,OH,61.1,39111,,41.916097,-83.487106
Monroe County,OH,61.1,39111,,33.89003,-88.485038
Monroe County,OH,61.1,39111,,39.49827,-92.006458
Monroe County,OH,61.1,39111,,43.464484,-77.664658
Monroe County,OH,61.1,39111,,39.726253,-81.090983
Monroe County,OH,61.1,39111,,41.05624,-75.329065
Monroe County,OH,61.1,39111,,35.447818,-84.249705
Monroe County,OH,61.1,39111,,37.554062,-80.550329
Monroe County,OH,61.1,39111,,43.945175,-90.619969
Monroe County,NY,61.4,36055,,31.580332,-87.383266
Monroe County,NY,61.4,36055,,34.679512,-91.20331
Monroe County,NY,61.4,36055,,24.768883,-80.95327
Monroe County,NY,61.4,36055,,33.017435,-83.922938
Monroe County,NY,61.4,36055,,38.277983,-90.179078
Monroe County,NY,61.4,36055,,39.160729,-86.52331
Monroe County,NY,61.4,36055,,41.028847,-92.869642
Monroe County,NY,61.4,36055,,36.714077,-85.713508
Monroe County,NY,61.4,36055,,41.916097,-83.487106
Monroe County,NY,61.4,36055,,33.89003,-88.485038
Monroe County,NY,61.4,36055,,39.49827,-92.006458
Monroe County,NY,61.4,36055,,43.464484,-77.664658
Monroe County,NY,61.4,36055,,39.726253,-81.090983
Monroe County,NY,61.4,36055,,41.05624,-75.329065
Monroe County,NY,61.4,36055,,35.447818,-84.249705
Monroe County,NY,61.4,36055,,37.554062,-80.550329
Monroe County,NY,61.4,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,53.9,36055,,31.580332,-87.383266
Monroe County,NY,53.9,36055,,34.679512,-91.20331
Monroe County,NY,53.9,36055,,24.768883,-80.95327
Monroe County,NY,53.9,36055,,33.017435,-83.922938
Monroe County,NY,53.9,36055,,38.277983,-90.179078
Monroe County,NY,53.9,36055,,39.160729,-86.52331
Monroe County,NY,53.9,36055,,41.028847,-92.869642
Monroe County,NY,53.9,36055,,36.714077,-85.713508
Monroe County,NY,53.9,36055,,41.916097,-83.487106
Monroe County,NY,53.9,36055,,33.89003,-88.485038
Monroe County,NY,53.9,36055,,39.49827,-92.006458
Monroe County,NY,53.9,36055,,43.464484,-77.664658
Monroe County,NY,53.9,36055,,39.726253,-81.090983
Monroe County,NY,53.9,36055,,41.05624,-75.329065
Monroe County,NY,53.9,36055,,35.447818,-84.249705
Monroe County,NY,53.9,36055,,37.554062,-80.550329
Monroe County,NY,53.9,36055,,43.945175,-90.619969
Monroe County,NY,48.02,36055,,31.580332,-87.383266
Monroe County,NY,48.02,36055,,34.679512,-91.20331
Monroe County,NY,48.02,36055,,24.768883,-80.95327
Monroe County,NY,48.02,36055,,33.017435,-83.922938
Monroe County,NY,48.02,36055,,38.277983,-90.179078
Monroe County,NY,48.02,36055,,39.160729,-86.52331
Monroe County,NY,48.02,36055,,41.028847,-92.869642
Monroe County,NY,48.02,36055,,36.714077,-85.713508
Monroe County,NY,48.02,36055,,41.916097,-83.487106
Monroe County,NY,48.02,36055,,33.89003,-88.485038
Monroe County,NY,48.02,36055,,39.49827,-92.006458
Monroe County,NY,48.02,36055,,43.464484,-77.664658
Monroe County,NY,48.02,36055,,39.726253,-81.090983
Monroe County,NY,48.02,36055,,41.05624,-75.329065
Monroe County,NY,48.02,36055,,35.447818,-84.249705
Monroe County,NY,48.02,36055,,37.554062,-80.550329
Monroe County,NY,48.02,36055,,43.945175,-90.619969
Monroe County,NY,48.02,36055,,31.580332,-87.383266
Monroe County,NY,48.02,36055,,34.679512,-91.20331
Monroe County,NY,48.02,36055,,24.768883,-80.95327
Monroe County,NY,48.02,36055,,33.017435,-83.922938
Monroe County,NY,48.02,36055,,38.277983,-90.179078
Monroe County,NY,48.02,36055,,39.160729,-86.52331
Monroe County,NY,48.02,36055,,41.028847,-92.869642
Monroe County,NY,48.02,36055,,36.714077,-85.713508
Monroe County,NY,48.02,36055,,41.916097,-83.487106
Monroe County,NY,48.02,36055,,33.89003,-88.485038
Monroe County,NY,48.02,36055,,39.49827,-92.006458
Monroe County,NY,48.02,36055,,43.464484,-77.664658
Monroe County,NY,48.02,36055,,39.726253,-81.090983
Monroe County,NY,48.02,36055,,41.05624,-75.329065
Monroe County,NY,48.02,36055,,35.447818,-84.249705
Monroe County,NY,48.02,36055,,37.554062,-80.550329
Monroe County,NY,48.02,36055,,43.945175,-90.619969
Monroe County,NY,48.02,36055,,31.580332,-87.383266
Monroe County,NY,48.02,36055,,34.679512,-91.20331
Monroe County,NY,48.02,36055,,24.768883,-80.95327
Monroe County,NY,48.02,36055,,33.017435,-83.922938
Monroe County,NY,48.02,36055,,38.277983,-90.179078
Monroe County,NY,48.02,36055,,39.160729,-86.52331
Monroe County,NY,48.02,36055,,41.028847,-92.869642
Monroe County,NY,48.02,36055,,36.714077,-85.713508
Monroe County,NY,48.02,36055,,41.916097,-83.487106
Monroe County,NY,48.02,36055,,33.89003,-88.485038
Monroe County,NY,48.02,36055,,39.49827,-92.006458
