,Lat,Lng,County Name
0,32.532237,-86.64644,Autauga County
1,30.659218,-87.746067,Baldwin County
2,31.870253,-85.405104,Barbour County
3,33.015893,-87.127148,Bibb County
4,33.977358,-86.56644,Blount County
5,32.101759,-85.717261,Bullock County
6,31.751667,-86.681969,Butler County
7,33.771706,-85.822513,Calhoun County
8,32.915504,-85.394032,Chambers County
9,34.069515,-85.654242,Cherokee County
10,32.854051,-86.726607,Chilton County
11,31.990954,-88.248889,Choctaw County
12,31.685521,-87.818624,Clarke County
13,33.2704,-85.863525,Clay County
14,33.671964,-85.516126,Cleburne County
15,31.402258,-85.989602,Coffee County
16,34.703112,-87.801457,Colbert County
17,31.430926,-86.988722,Conecuh County
18,32.931445,-86.243482,Coosa County
19,31.243987,-86.448721,Covington County
20,31.732826,-86.319222,Crenshaw County
21,34.131923,-86.869267,Cullman County
22,31.430654,-85.609476,Dale County
23,32.33354,-87.114356,Dallas County
24,34.460929,-85.803992,DeKalb County
25,32.597229,-86.142735,Elmore County
26,31.122287,-87.16841,Escambia County
27,34.047641,-86.034263,Etowah County
28,33.716157,-87.764292,Fayette County
29,34.441989,-87.842814,Franklin County
30,31.092382,-85.821022,Geneva County
31,32.844497,-87.9642,Greene County
32,32.752796,-87.623061,Hale County
33,31.516978,-85.239971,Henry County
34,31.158183,-85.296411,Houston County
35,34.764114,-85.980056,Jackson County
36,33.553444,-86.896536,Jefferson County
37,33.787085,-88.087431,Lamar County
38,34.904122,-87.650997,Lauderdale County
39,34.529776,-87.321865,Lawrence County
40,32.604064,-85.353048,Lee County
41,34.810239,-86.981399,Limestone County
42,32.147888,-86.650586,Lowndes County
43,32.387027,-85.692887,Macon County
44,34.764238,-86.55108,Madison County
45,32.247591,-87.791091,Marengo County
46,34.138219,-87.881551,Marion County
47,34.309564,-86.321668,Marshall County
48,30.684572,-88.196568,Mobile County
49,31.580332,-87.383266,Monroe County
50,32.202881,-86.204461,Montgomery County
51,34.454484,-86.846402,Morgan County
52,32.639005,-87.293827,Perry County
53,33.296793,-88.096863,Pickens County
54,31.798651,-85.941604,Pike County
55,33.296475,-85.464068,Randolph County
56,32.289811,-85.18698,Russell County
57,33.712963,-86.315663,St. Clair County
58,33.263043,-86.678089,Shelby County
59,32.597481,-88.200057,Sumter County
60,33.369314,-86.17593,Talladega County
61,32.863308,-85.799618,Tallapoosa County
62,33.29022,-87.522783,Tuscaloosa County
63,33.791558,-87.301094,Walker County
64,31.405217,-88.197564,Washington County
65,31.990082,-87.304935,Wilcox County
66,34.154607,-87.36529,Winston County
67,55.245044,-161.997477,Aleutians East Borough
68,51.948964,179.621188,Aleutians West Census Area
69,61.17425,-149.284329,Anchorage Municipality
70,60.929141,-160.152625,Bethel Census Area
71,58.741647,-156.966909,Bristol Bay Borough
72,63.682039,-150.027016,Denali Borough
73,59.543326,-158.267123,Dillingham Census Area
74,64.676044,-146.548159,Fairbanks North Star Borough
75,59.098404,-135.575791,Haines Borough
76,58.253462,-136.320731,Hoonah-Angoon Census Area
77,58.37291,-134.178445,Juneau City and Borough
78,60.366668,-152.322283,Kenai Peninsula Borough
79,55.449938,-131.106685,Ketchikan Gateway Borough
80,57.7044,-153.918372,Kodiak Island Borough
81,62.283588,-163.190171,Kusilvak Census Area
82,58.108507,-156.413413,Lake and Peninsula Borough
83,62.279094,-149.619094,Matanuska-Susitna Borough
84,64.783686,-164.188912,Nome Census Area
85,69.449343,-153.47283,North Slope Borough
86,67.005066,-160.021086,Northwest Arctic Borough
87,57.112458,-133.008598,Petersburg Borough
88,55.682773,-133.162389,Prince of Wales-Hyder Census Area
89,57.193204,-135.367396,Sitka City and Borough
90,59.560379,-135.338279,Skagway Municipality
91,63.864997,-143.218628,Southeast Fairbanks Census Area
92,61.34984,-145.023141,Valdez-Cordova Census Area
93,56.317416,-132.343978,Wrangell City and Borough
94,60.017453,-140.416942,Yakutat City and Borough
95,65.375727,-151.57785,Yukon-Koyukuk Census Area
96,35.385084,-109.490172,Apache County
97,31.840129,-109.775163,Cochise County
98,35.829692,-111.773728,Coconino County
99,33.789618,-110.81187,Gila County
100,32.931828,-109.87831,Graham County
101,33.238872,-109.242323,Greenlee County
102,33.72761,-114.038806,La Paz County
103,33.345176,-112.49893,Maricopa County
104,35.717705,-113.749689,Mohave County
105,35.390785,-110.321025,Navajo County
106,32.128043,-111.783657,Pima County
107,32.918521,-111.36634,Pinal County
108,31.525733,-110.845228,Santa Cruz County
109,34.631071,-112.577225,Yavapai County
110,32.773942,-113.910905,Yuma County
111,34.28957,-91.376547,Arkansas County
112,33.190835,-91.772267,Ashley County
113,36.280268,-92.329949,Baxter County
114,36.337819,-94.256298,Benton County
115,36.304299,-93.079236,Boone County
116,33.466549,-92.169156,Bradley County
117,33.56046,-92.513879,Calhoun County
118,36.33737,-93.540972,Carroll County
119,33.267139,-91.297158,Chicot County
120,34.053316,-93.176208,Clark County
121,36.367302,-90.418704,Clay County
122,35.566315,-92.05995,Cleburne County
123,33.893201,-92.188714,Cleveland County
124,33.223038,-93.232843,Columbia County
125,35.265702,-92.689248,Conway County
126,35.827729,-90.631421,Craighead County
127,35.583011,-94.236219,Crawford County
128,35.211879,-90.315332,Crittenden County
129,35.285692,-90.763984,Cross County
130,33.967823,-92.653999,Dallas County
131,33.828752,-91.244103,Desha County
132,33.587242,-91.722778,Drew County
133,35.146548,-92.336928,Faulkner County
134,35.508558,-93.887665,Franklin County
135,36.383619,-91.819664,Fulton County
136,34.578852,-93.146932,Garland County
137,34.285568,-92.422979,Grant County
138,36.120607,-90.566346,Greene County
139,33.728329,-93.665479,Hempstead County
140,34.315177,-92.944147,Hot Spring County
141,34.083064,-93.990931,Howard County
142,35.737499,-91.559942,Independence County
143,36.094879,-91.913625,Izard County
144,35.596467,-91.223205,Jackson County
145,34.277239,-91.929673,Jefferson County
146,35.573359,-93.466322,Johnson County
147,33.240629,-93.611514,Lafayette County
148,36.041098,-91.101153,Lawrence County
149,34.779505,-90.779717,Lee County
150,33.957675,-91.727626,Lincoln County
151,33.699497,-94.229774,Little River County
152,35.218654,-93.72091,Logan County
153,34.755114,-91.894132,Lonoke County
154,36.012545,-93.724053,Madison County
155,36.266664,-92.678577,Marion County
156,33.305505,-93.901502,Miller County
157,35.766944,-90.052207,Mississippi County
158,34.679512,-91.20331,Monroe County
159,34.545656,-93.664153,Montgomery County
160,33.666699,-93.305072,Nevada County
161,35.910742,-93.215898,Newton County
162,33.591168,-92.878413,Ouachita County
163,34.946363,-92.926877,Perry County
164,34.423687,-90.855593,Phillips County
165,34.158191,-93.658659,Pike County
166,35.56887,-90.681104,Poinsett County
167,34.490915,-94.230884,Polk County
168,35.456557,-93.026818,Pope County
169,34.831116,-91.55362,Prairie County
170,34.770311,-92.312996,Pulaski County
171,36.341298,-91.028441,Randolph County
172,35.014026,-90.742138,St. Francis County
173,34.648525,-92.674463,Saline County
174,34.858869,-94.063641,Scott County
175,35.896387,-92.695888,Searcy County
176,35.196981,-94.274989,Sebastian County
177,33.994877,-94.243279,Sevier County
178,36.173399,-91.471069,Sharp County
179,35.857001,-92.140482,Stone County
180,33.168219,-92.598145,Union County
181,35.582953,-92.515976,Van Buren County
182,35.978001,-94.217269,Washington County
183,35.255118,-91.753034,White County
184,35.192777,-91.244535,Woodruff County
185,34.997713,-93.408303,Yell County
186,37.647139,-121.912488,Alameda County
187,38.621783,-119.798352,Alpine County
188,38.44355,-120.653856,Amador County
189,39.665959,-121.601919,Butte County
190,38.1839,-120.561441,Calaveras County
191,39.177739,-122.237563,Colusa County
192,37.919479,-121.951543,Contra Costa County
193,41.763958,-124.003614,Del Norte County
194,38.785612,-120.534225,El Dorado County
195,36.761006,-119.655019,Fresno County
196,39.602546,-122.4017,Glenn County
197,40.706655,-123.926176,Humboldt County
198,33.040814,-115.3554,Imperial County
199,36.561977,-117.403927,Inyo County
200,35.346629,-118.729506,Kern County
201,36.072478,-119.81553,Kings County
202,39.094802,-122.746757,Lake County
203,40.721086,-120.629952,Lassen County
204,34.196398,-118.261862,Los Angeles County
205,37.209821,-119.749802,Madera County
206,38.051817,-122.745974,Marin County
207,37.57003,-119.912861,Mariposa County
208,39.432388,-123.442881,Mendocino County
209,37.194806,-120.722802,Merced County
210,41.592918,-120.71837,Modoc County
211,37.915836,-118.875167,Mono County
212,36.240107,-121.315572,Monterey County
213,38.5071,-122.325904,Napa County
214,39.297508,-120.771343,Nevada County
215,33.675687,-117.777207,Orange County
216,39.062032,-120.722718,Placer County
217,39.992295,-120.824371,Plumas County
218,33.729828,-116.002239,Riverside County
219,38.450016,-121.340441,Sacramento County
220,36.610702,-121.085296,San Benito County
221,34.85722,-116.181197,San Bernardino County
222,33.023604,-116.776117,San Diego County
223,37.727239,-123.032229,San Francisco County
224,37.934982,-121.272244,San Joaquin County
225,35.385224,-120.447544,San Luis Obispo County
226,37.414672,-122.371546,San Mateo County
227,34.537057,-120.039973,Santa Barbara County
228,37.220777,-121.690622,Santa Clara County
229,37.012488,-122.007205,Santa Cruz County
230,40.760514,-122.043556,Shasta County
231,39.576925,-120.521993,Sierra County
232,41.587986,-122.533287,Siskiyou County
233,38.267226,-121.939594,Solano County
234,38.525182,-122.92611,Sonoma County
235,37.562316,-121.002831,Stanislaus County
236,39.03619,-121.70394,Sutter County
237,40.126157,-122.232274,Tehama County
238,40.647803,-123.114476,Trinity County
239,36.228834,-118.781055,Tulare County
240,38.021434,-119.964733,Tuolumne County
241,34.358741,-119.133143,Ventura County
242,38.679596,-121.902441,Yolo County
243,39.27013,-121.344259,Yuba County
244,39.874325,-104.331872,Adams County
245,37.568442,-105.788041,Alamosa County
246,39.644554,-104.331706,Arapahoe County
247,37.202395,-107.050863,Archuleta County
248,37.30978,-102.543741,Baca County
249,37.931891,-103.077584,Bent County
250,40.09497,-105.397691,Boulder County
251,39.953593,-105.050787,Broomfield County
252,38.738223,-106.316683,Chaffee County
253,38.835646,-102.601791,Cheyenne County
254,39.669732,-105.69257,Clear Creek County
255,37.213406,-106.176447,Conejos County
256,37.277547,-105.42894,Costilla County
257,38.30618,-103.772736,Crowley County
258,38.101994,-105.373515,Custer County
259,38.861756,-107.864757,Delta County
260,39.76185,-104.881105,Denver County
261,37.711723,-108.524116,Dolores County
262,39.325414,-104.925987,Douglas County
263,39.626992,-106.695169,Eagle County
264,39.315157,-104.114076,Elbert County
265,38.827383,-104.527472,El Paso County
266,38.45517,-105.424958,Fremont County
267,39.599352,-107.90978,Garfield County
268,39.861156,-105.528878,Gilpin County
269,40.123205,-106.095935,Grand County
270,38.67264,-107.066506,Gunnison County
271,37.821165,-107.338261,Hinsdale County
272,37.687815,-104.959928,Huerfano County
273,40.663432,-106.329248,Jackson County
274,39.579511,-105.245462,Jefferson County
275,38.387663,-102.756849,Kiowa County
276,39.30534,-102.603023,Kit Carson County
277,39.205341,-106.350079,Lake County
278,37.287367,-107.839718,La Plata County
279,40.658093,-105.486764,Larimer County
280,37.318831,-104.04411,Las Animas County
281,38.99374,-103.507555,Lincoln County
282,40.728091,-103.090464,Logan County
283,39.019421,-108.461893,Mesa County
284,37.549067,-107.003236,Mineral County
285,40.610864,-108.217154,Moffat County
286,37.338025,-108.595786,Montezuma County
287,38.407507,-108.266282,Montrose County
288,40.263159,-103.81221,Morgan County
289,37.88417,-103.72126,Otero County
290,38.154731,-107.78848,Ouray County
291,39.118914,-105.717648,Park County
292,40.594712,-102.345105,Phillips County
293,39.217332,-106.915783,Pitkin County
294,37.958181,-102.392161,Prowers County
295,38.170658,-104.489892,Pueblo County
296,39.972622,-108.200716,Rio Blanco County
297,37.485853,-106.453128,Rio Grande County
298,40.483664,-106.987702,Routt County
299,38.031651,-106.234666,Saguache County
300,37.781074,-107.670257,San Juan County
301,38.009319,-108.427263,San Miguel County
302,40.871568,-102.355358,Sedgwick County
303,39.621023,-106.137555,Summit County
304,38.869976,-105.187365,Teller County
305,39.96579,-103.209744,Washington County
306,40.555961,-104.383666,Weld County
307,40.000631,-102.422649,Yuma County
308,41.227413,-73.367061,Fairfield County
309,41.806053,-72.732916,Hartford County
310,41.791883,-73.235404,Litchfield County
311,41.433003,-72.52278,Middlesex County
312,41.349717,-72.900204,New Haven County
313,41.472652,-72.108634,New London County
314,41.858081,-72.340978,Tolland County
315,41.824999,-71.990702,Windham County
316,39.097088,-75.502982,Kent County
317,39.575915,-75.644132,New Castle County
318,38.673227,-75.337024,Sussex County
319,38.904103,-77.017229,District of Columbia
320,29.67574,-82.357221,Alachua County
321,30.324442,-82.302284,Baker County
322,30.238218,-85.63168,Bay County
323,29.952386,-82.166679,Bradford County
324,28.298678,-80.700534,Brevard County
325,26.193535,-80.476683,Broward County
326,30.388801,-85.197915,Calhoun County
327,26.868974,-81.941278,Charlotte County
328,28.84364,-82.52481,Citrus County
329,29.986584,-81.865036,Clay County
330,26.118786,-81.400955,Collier County
331,30.221226,-82.623114,Columbia County
332,27.190581,-81.806253,DeSoto County
333,29.580899,-83.195666,Dixie County
334,30.335245,-81.648113,Duval County
335,30.611638,-87.3389,Escambia County
336,29.474882,-81.286273,Flagler County
337,29.810176,-84.799174,Franklin County
338,30.578687,-84.612607,Gadsden County
339,29.723456,-82.795801,Gilchrist County
340,26.95481,-81.19082,Glades County
341,29.907257,-85.256537,Gulf County
342,30.491187,-82.951071,Hamilton County
343,27.492846,-81.82158,Hardee County
344,26.539967,-81.152114,Hendry County
345,28.573043,-82.466227,Hernando County
346,27.34108,-81.342353,Highlands County
347,27.906607,-82.349719,Hillsborough County
348,30.862007,-85.815939,Holmes County
349,27.700528,-80.574789,Indian River County
350,30.789249,-85.208814,Jackson County
351,30.424558,-83.890859,Jefferson County
352,29.990066,-83.17851,Lafayette County
353,28.764113,-81.712282,Lake County
354,26.559035,-81.891994,Lee County
355,30.45931,-84.2778,Leon County
356,29.284457,-82.783462,Levy County
357,30.259849,-84.86858,Liberty County
358,30.447233,-83.470416,Madison County
359,27.481682,-82.368767,Manatee County
360,29.202805,-82.0431,Marion County
361,27.083604,-80.398201,Martin County
362,25.61058,-80.497099,Miami-Dade County
363,24.768883,-80.95327,Monroe County
364,30.605963,-81.765087,Nassau County
365,30.665851,-86.594187,Okaloosa County
366,27.385592,-80.887388,Okeechobee County
367,28.514391,-81.323284,Orange County
368,28.059027,-81.139312,Osceola County
369,26.649126,-80.448354,Palm Beach County
370,28.307711,-82.464832,Pasco County
371,27.903108,-82.739519,Pinellas County
372,27.953581,-81.69347,Polk County
373,29.593896,-81.732039,Putnam County
374,29.890644,-81.383948,St. Johns County
375,27.379814,-80.443536,St. Lucie County
376,30.701838,-87.012762,Santa Rosa County
377,27.184386,-82.365835,Sarasota County
378,28.690092,-81.131989,Seminole County
379,28.714101,-82.074347,Sumter County
380,30.189244,-82.992754,Suwannee County
381,30.009908,-83.609483,Taylor County
382,30.05428,-82.366918,Union County
383,29.057769,-81.161792,Volusia County
384,30.139432,-84.374846,Wakulla County
385,30.631211,-86.176614,Walton County
386,30.602217,-85.662797,Washington County
387,31.739712,-82.290103,Appling County
388,31.296806,-82.878151,Atkinson County
389,31.55021,-82.451433,Bacon County
390,31.31958,-84.454881,Baker County
391,33.05949,-83.255457,Baldwin County
392,34.351922,-83.498441,Banks County
393,33.992009,-83.712303,Barrow County
394,34.240917,-84.838188,Bartow County
395,31.740772,-83.147197,Ben Hill County
396,31.288652,-83.22787,Berrien County
397,32.808845,-83.694194,Bibb County
398,32.435403,-83.331717,Bleckley County
399,31.197334,-81.982978,Brantley County
400,30.822934,-83.581905,Brooks County
401,32.017969,-81.438543,Bryan County
402,32.391711,-81.744021,Bulloch County
403,33.060181,-82.000164,Burke County
404,33.290355,-83.958221,Butts County
405,31.521279,-84.62629,Calhoun County
406,30.913358,-81.642019,Camden County
407,32.40395,-82.071266,Candler County
408,33.582237,-85.080527,Carroll County
409,34.900218,-85.139386,Catoosa County
410,30.779904,-82.139644,Charlton County
411,31.980404,-81.085184,Chatham County
412,32.347445,-84.788021,Chattahoochee County
413,34.474178,-85.345289,Chattooga County
414,34.244317,-84.475057,Cherokee County
415,33.952185,-83.367152,Clarke County
416,31.619831,-84.992583,Clay County
417,33.542686,-84.355573,Clayton County
418,30.917653,-82.702614,Clinch County
419,33.939941,-84.574167,Cobb County
420,31.549245,-82.84494,Coffee County
421,31.189707,-83.769773,Colquitt County
422,33.547631,-82.252296,Columbia County
423,31.152516,-83.429445,Cook County
424,33.352897,-84.762138,Coweta County
425,32.709428,-83.979187,Crawford County
426,31.915149,-83.753531,Crisp County
427,34.852424,-85.506201,Dade County
428,34.442608,-84.173261,Dawson County
429,30.880597,-84.583895,Decatur County
430,33.770661,-84.226343,DeKalb County
431,32.164369,-83.167866,Dodge County
432,32.151995,-83.807167,Dooly County
433,31.532588,-84.20904,Dougherty County
434,33.701242,-84.767314,Douglas County
435,31.324191,-84.906723,Early County
436,30.714008,-82.897376,Echols County
437,32.361688,-81.343357,Effingham County
438,34.116413,-82.841909,Elbert County
439,32.5911,-82.299763,Emanuel County
440,32.153083,-81.890153,Evans County
441,34.866543,-84.317331,Fannin County
442,33.412717,-84.493941,Fayette County
443,34.263692,-85.213685,Floyd County
444,34.225143,-84.127408,Forsyth County
445,34.375345,-83.227448,Franklin County
446,33.790034,-84.468182,Fulton County
447,34.690506,-84.454624,Gilmer County
448,33.227491,-82.606913,Glascock County
449,31.21271,-81.49645,Glynn County
450,34.509667,-84.873862,Gordon County
451,30.8759,-84.24502,Grady County
452,33.57674,-83.166613,Greene County
453,33.959146,-84.023087,Gwinnett County
454,34.634392,-83.525875,Habersham County
455,34.317569,-83.8185,Hall County
456,33.26922,-83.000465,Hancock County
457,33.795165,-85.220063,Haralson County
458,32.731549,-84.912432,Harris County
459,34.348733,-82.96329,Hart County
460,33.291347,-85.137886,Heard County
461,33.452947,-84.154021,Henry County
462,32.458287,-83.662522,Houston County
463,31.604306,-83.277037,Irwin County
464,34.130881,-83.562566,Jackson County
465,33.318169,-83.690142,Jasper County
466,31.811615,-82.636825,Jeff Davis County
467,33.058176,-82.420004,Jefferson County
468,32.794563,-81.971524,Jenkins County
469,32.694584,-82.66397,Johnson County
470,33.021664,-83.562196,Jones County
471,33.07444,-84.146689,Lamar County
472,31.038197,-83.063164,Lanier County
473,32.39322,-82.926317,Laurens County
474,31.818419,-84.146681,Lee County
475,31.807458,-81.457871,Liberty County
476,33.792151,-82.448299,Lincoln County
477,31.749563,-81.74287,Long County
478,30.833145,-83.268995,Lowndes County
479,34.56814,-83.998925,Lumpkin County
480,33.479623,-82.478733,McDuffie County
481,31.488506,-81.372289,McIntosh County
482,32.362686,-84.051231,Macon County
483,34.128526,-83.203737,Madison County
484,32.359312,-84.528735,Marion County
485,33.029267,-84.667058,Meriwether County
486,31.162931,-84.730398,Miller County
487,31.228997,-84.192038,Mitchell County
488,33.017435,-83.922938,Monroe County
489,32.172108,-82.533349,Montgomery County
490,33.598696,-83.499435,Morgan County
491,34.797097,-84.73799,Murray County
492,32.510197,-84.874946,Muscogee County
493,33.544041,-83.855184,Newton County
494,33.834125,-83.437728,Oconee County
495,33.866806,-83.074081,Oglethorpe County
496,33.92103,-84.867169,Paulding County
497,32.571324,-83.831978,Peach County
498,34.456746,-84.490351,Pickens County
499,31.353998,-82.21037,Pierce County
500,33.081224,-84.389848,Pike County
501,33.996015,-85.188338,Polk County
502,32.238803,-83.481845,Pulaski County
503,33.32106,-83.37179,Putnam County
504,31.86294,-85.004799,Quitman County
505,34.883934,-83.40487,Rabun County
506,31.762651,-84.752311,Randolph County
507,33.361487,-82.074998,Richmond County
508,33.652081,-84.02637,Rockdale County
509,32.263444,-84.322708,Schley County
510,32.744751,-81.617585,Screven County
511,30.93396,-84.867685,Seminole County
512,33.262348,-84.284905,Spalding County
513,34.552914,-83.290216,Stephens County
514,32.073225,-84.834912,Stewart County
515,32.042266,-84.204294,Sumter County
516,32.704603,-84.530029,Talbot County
517,33.559319,-82.875272,Taliaferro County
518,32.043768,-82.059208,Tattnall County
519,32.554667,-84.251426,Taylor County
520,31.913639,-82.931062,Telfair County
521,31.777191,-84.439446,Terrell County
522,30.864619,-83.919815,Thomas County
523,31.457003,-83.525931,Tift County
524,32.117812,-82.330626,Toombs County
525,34.902529,-83.732264,Towns County
526,32.409586,-82.570882,Treutlen County
527,33.034482,-85.02836,Troup County
528,31.7248,-83.620319,Turner County
529,32.665847,-83.425879,Twiggs County
530,34.833333,-83.989257,Union County
531,32.881837,-84.292283,Upson County
532,34.735802,-85.305456,Walker County
533,33.783887,-83.731829,Walton County
534,31.050881,-82.421507,Ware County
535,33.419169,-82.688012,Warren County
536,32.971843,-82.798112,Washington County
537,31.547845,-81.912376,Wayne County
538,32.046691,-84.553828,Webster County
539,32.105258,-82.733849,Wheeler County
540,34.643776,-83.743417,White County
541,34.801726,-84.968541,Whitfield County
542,31.962717,-83.438262,Wilcox County
543,33.779031,-82.747921,Wilkes County
544,32.804266,-83.175512,Wilkinson County
545,31.551773,-83.84996,Worth County
546,19.597764,-155.502443,Hawaii County
547,21.580023,-158.123406,Honolulu County
548,21.218764,-156.97401,Kalawao County
549,22.012038,-159.705965,Kauai County
550,20.855931,-156.60155,Maui County
551,43.451477,-116.244376,Ada County
552,44.877004,-116.461624,Adams County
553,42.692921,-112.228982,Bannock County
554,42.285892,-111.327517,Bear Lake County
555,47.218451,-116.633541,Benewah County
556,43.216357,-112.399206,Bingham County
557,43.394192,-113.955371,Blaine County
558,43.987275,-115.71511,Boise County
559,48.316796,-116.612364,Bonner County
560,43.395171,-111.621878,Bonneville County
561,48.773131,-116.524668,Boundary County
562,43.685101,-113.177631,Butte County
563,43.502552,-114.772135,Camas County
564,43.625796,-116.709058,Canyon County
565,42.786072,-111.544273,Caribou County
566,42.282313,-113.626328,Cassia County
567,44.290218,-112.354613,Clark County
568,46.67257,-115.6535,Clearwater County
569,44.273351,-114.252267,Custer County
570,43.394698,-115.471205,Elmore County
571,42.173609,-111.822965,Franklin County
572,44.218091,-111.484429,Fremont County
573,44.061473,-116.398784,Gem County
574,42.973185,-114.82142,Gooding County
575,45.849644,-115.467337,Idaho County
576,43.796965,-112.318588,Jefferson County
577,42.691395,-114.262086,Jerome County
578,47.675966,-116.695922,Kootenai County
579,46.81892,-116.730974,Latah County
580,44.928506,-113.887042,Lemhi County
581,46.236328,-116.42376,Lewis County
582,42.986181,-114.153899,Lincoln County
583,43.788614,-111.656993,Madison County
584,42.857211,-113.63984,Minidoka County
585,46.333791,-116.760909,Nez Perce County
586,42.183895,-112.520449,Oneida County
587,42.572851,-116.18969,Owyhee County
588,44.00243,-116.750238,Payette County
589,42.694126,-112.844407,Power County
590,47.347694,-115.885092,Shoshone County
591,43.760994,-111.211765,Teton County
592,42.352309,-114.665639,Twin Falls County
593,44.85596,-115.618061,Valley County
594,44.448223,-116.797792,Washington County
595,39.986052,-91.194961,Adams County
596,37.183658,-89.349516,Alexander County
597,38.885924,-89.436592,Bond County
598,42.318983,-88.824295,Boone County
599,39.962069,-90.750309,Brown County
600,41.401304,-89.528377,Bureau County
601,39.164262,-90.666295,Calhoun County
602,42.0709,-89.924189,Carroll County
603,39.969202,-90.245704,Cass County
604,40.138984,-88.196975,Champaign County
605,39.545524,-89.279593,Christian County
606,39.332364,-87.791687,Clark County
607,38.746819,-88.482325,Clay County
608,38.606295,-89.426228,Clinton County
609,39.51368,-88.220782,Coles County
610,41.894294,-87.645455,Cook County
611,39.002787,-87.760619,Crawford County
612,39.273121,-88.240619,Cumberland County
613,41.894612,-88.768991,DeKalb County
614,40.181499,-88.901853,De Witt County
615,39.766078,-88.222866,Douglas County
616,41.852058,-88.086038,DuPage County
617,39.679037,-87.74711,Edgar County
618,38.417095,-88.047941,Edwards County
619,39.047945,-88.592849,Effingham County
620,39.001125,-89.017923,Fayette County
621,40.596539,-88.224588,Ford County
622,37.991852,-88.926321,Franklin County
623,40.46524,-90.202269,Fulton County
624,37.768677,-88.227964,Gallatin County
625,39.355444,-90.387757,Greene County
626,41.29241,-88.401054,Grundy County
627,38.085227,-88.539009,Hamilton County
628,40.401318,-91.168801,Hancock County
629,37.517852,-88.266148,Hardin County
630,40.814471,-90.941246,Henderson County
631,41.350021,-90.130838,Henry County
632,40.748867,-87.833601,Iroquois County
633,37.786096,-89.381212,Jackson County
634,39.004874,-88.150763,Jasper County
635,38.30078,-88.92421,Jefferson County
636,39.080192,-90.361365,Jersey County
637,42.362391,-90.21147,Jo Daviess County
638,37.460709,-88.882131,Johnson County
639,41.939594,-88.42804,Kane County
640,41.13951,-87.861117,Kankakee County
641,41.58814,-88.430626,Kendall County
642,40.930945,-90.213792,Knox County
643,42.326441,-87.435976,Lake County
644,41.343341,-88.885931,LaSalle County
645,38.718954,-87.730221,Lawrence County
646,41.747442,-89.299351,Lee County
647,40.894376,-88.552852,Livingston County
648,40.129277,-89.365309,Logan County
649,40.455808,-90.678954,McDonough County
650,42.324298,-88.452245,McHenry County
651,40.494559,-88.844539,McLean County
652,39.860237,-88.961529,Macon County
653,39.2659,-89.926344,Macoupin County
654,38.827082,-89.900195,Madison County
655,38.648106,-88.920488,Marion County
656,41.031119,-89.342371,Marshall County
657,40.236993,-89.913575,Mason County
658,37.216119,-88.705658,Massac County
659,40.022569,-89.794133,Menard County
660,41.205605,-90.74177,Mercer County
661,38.277983,-90.179078,Monroe County
662,39.228093,-89.478004,Montgomery County
663,39.717621,-90.204824,Morgan County
664,39.636896,-88.625726,Moultrie County
665,42.041884,-89.320176,Ogle County
666,40.785995,-89.767106,Peoria County
667,38.084381,-89.368525,Perry County
668,40.009033,-88.592354,Piatt County
669,39.625106,-90.889034,Pike County
670,37.417169,-88.542374,Pope County
671,37.215615,-89.127755,Pulaski County
672,41.198961,-89.298347,Putnam County
673,38.056515,-89.82121,Randolph County
674,38.712187,-88.085452,Richland County
675,41.468421,-90.572125,Rock Island County
676,38.470198,-89.928546,St. Clair County
677,37.751508,-88.545024,Saline County
678,39.756867,-89.662425,Sangamon County
679,40.156905,-90.613464,Schuyler County
680,39.637002,-90.477771,Scott County
681,39.384926,-88.798862,Shelby County
682,41.096908,-89.797411,Stark County
683,42.349726,-89.665994,Stephenson County
684,40.508074,-89.51626,Tazewell County
685,37.485652,-89.244639,Union County
686,40.186754,-87.726778,Vermilion County
687,38.445821,-87.839167,Wabash County
688,40.850441,-90.620223,Warren County
689,38.35314,-89.417187,Washington County
690,38.431857,-88.43243,Wayne County
691,38.087372,-88.178585,White County
692,41.750571,-89.910957,Whiteside County
693,41.448474,-87.978456,Will County
694,37.730353,-88.930018,Williamson County
695,42.337396,-89.161205,Winnebago County
696,40.789787,-89.210587,Woodford County
697,40.745733,-84.93613,Adams County
698,41.091909,-85.071791,Allen County
699,39.205843,-85.897999,Bartholomew County
700,40.600983,-87.31479,Benton County
701,40.472672,-85.32373,Blackford County
702,40.050892,-86.469014,Boone County
703,39.192886,-86.239586,Brown County
704,40.58498,-86.565141,Carroll County
705,40.753799,-86.355168,Cass County
706,38.476217,-85.711122,Clark County
707,39.393951,-87.115837,Clay County
708,40.305944,-86.477567,Clinton County
709,38.289433,-86.440871,Crawford County
710,38.696089,-87.076944,Daviess County
711,39.14832,-84.973498,Dearborn County
712,39.30598,-85.499831,Decatur County
713,41.401189,-85.000185,DeKalb County
714,40.227543,-85.399262,Delaware County
715,38.373344,-86.873385,Dubois County
716,41.600693,-85.863986,Elkhart County
717,39.639655,-85.185031,Fayette County
718,38.318081,-85.911847,Floyd County
719,40.121237,-87.234872,Fountain County
720,39.409762,-85.066964,Franklin County
721,41.050384,-86.265006,Fulton County
722,38.317398,-87.580523,Gibson County
723,40.515758,-85.654946,Grant County
724,39.047147,-87.004771,Greene County
725,40.053507,-86.021713,Hamilton County
